V_02_Temp,T_01_Reboiler,T_02_Condenser,T_02_Reboiler,T_03_Reboiler,Revenue,SG_C1,LPG_C2,LPG_C5,NG_RVP,T_01_Stage1_Temperature,T_01_Stage11_Temperature,T_02_Stage1_Temperature,T_02_Stage21_Temperature,T_03_Stage1_Temperature,T_03_Stage6_Temperature
-31.720182430968237,75.75085224668744,4.373683623469808,14.698955382954747,56.56071406500074,-665.9134453654384,84.0920616736973,18.8303369164301,0.002774412721572804,93.4566104340038,9.595379652878023,53.91026212868104,23.099539200068023,129.87120982266805,97.55101669815804,172.352910028542
-25.307893266646705,71.64082899054799,4.384218129735547,21.918854447528616,63.32100185068996,-649.1150388782037,82.6322056102682,15.333964067743599,0.00262444473181119,127.839700833893,14.071432235880025,62.991577516499035,28.332676214459013,117.91093443501802,91.71756630979303,153.66015255742002
-30.666135805304734,73.26568166352259,1.630010722435304,19.211049796857253,55.50679468524114,-663.6071556143997,83.7661047918931,18.0177814854007,0.0104334632366824,120.682783271594,11.819527578757004,57.381823914034044,24.167708613024047,121.68773318754,98.563294438669,175.347183805852
-26.070610335393553,71.55238263343936,2.6871335267309022,23.71901367470815,62.687968530459216,-651.7740265897785,82.7825604084892,16.0543161031705,0.004064522004195051,139.246790744634,13.872143531000006,62.29693093179003,26.782495523520026,115.14257818447004,92.19376968043804,155.441110094637
-28.42137792074432,68.11510951283736,2.6785470969940848,11.225457048471418,59.679697848826784,-653.2729448216567,83.1101861789051,12.8741114435286,0.5795620672110869,55.5157751095777,14.88184900418105,63.627821359715995,34.093057044364,148.51559017017502,94.69609523218804,163.741148340297
-32.40086192756765,68.05021389931633,1.1536625934172997,9.701663286994414,59.26372890154078,-663.5280492657153,83.90260405394389,14.8571112177166,0.9428185669730372,54.5674512200219,13.454741061585025,59.089268570824004,30.615973497581024,148.88233920776702,95.06496264653902,164.87873873280205
-21.2269673782709,72.19894678718337,3.597864322203078,18.447145749964598,45.978947455746834,-633.6866600305319,81.7680067624437,9.985377782337169,1.7873238616969112,49.3767085866723,17.829796076638047,75.25535789574604,40.42944963622102,153.59590814543702,110.38408843436002,202.87579809125003
-25.898327342705123,75.68662201440154,2.5026136663279215,26.39757560786956,48.20943622573297,-651.8583049073039,82.8490238099559,17.1836045070492,0.0060402116944937795,132.53477992746102,12.993502574290005,63.224064034713024,25.27864634430705,121.93897062930301,107.13927470756005,196.64473053499205
-20.760359284955136,60.251301674989975,3.2213144864282937,12.807974904603705,62.71988822381516,-629.1654422309473,81.373104950241,2.43524650863719,3.064721124535412,54.7748052224956,21.49093959087304,83.11055026191201,52.866531314192,151.884961120968,92.17090891380104,155.34914739502204
-19.687126339927026,71.02540570356257,2.0081141691152657,24.513156638533523,45.45816588189494,-629.9519903214127,81.4255197472891,8.445340041538831,0.05136400456372639,73.631267310144,19.408922595190006,79.95286919668803,41.86584198086604,142.61444525597102,111.16464427210605,204.320358079316
-29.69329329010534,76.12982390930458,2.8886205133306824,12.215278893497858,52.388506625098735,-659.0474975428488,83.6689965578408,17.0409852981409,0.5324338379576449,52.6362336197844,10.531259877713012,56.83367298414305,26.74538669624303,149.21167603246602,101.80963617286102,184.48050809078603
-28.61549450520427,63.14295175011245,1.577566759928418,26.614519985950878,57.49104379899207,-656.3088128065865,82.9269017678249,11.3239665715077,0.01205119866570607,149.75800683643502,16.796616812100012,69.32788521859504,32.72790285083505,114.11540693179302,96.67922015672502,169.755171025634
-22.217434146465262,75.23540524627208,1.2702383321224087,12.778232088008568,55.16205192510745,-637.530782900174,82.1109025058482,13.029908006226702,2.986475110484232,48.004670153746304,14.16136606311403,66.25065918218002,35.183581044614016,151.816137105216,98.90051783311003,176.33907383094703
-21.19021923870593,60.450739475378484,1.4400485917462156,23.326704922477038,51.08936760526677,-631.4230791651928,81.4088461728586,1.7080909879152,0.1531951295636812,79.21459321406381,23.059759554047048,87.226294513987,51.637271030437034,137.07124373879503,103.33389228157102,188.32908043184102
